trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
43,False,"{'a': 0.002, 'e': 0.9194312560951247}",25,0,-76.58517810922552,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
44,False,"{'a': 0.002, 'e': 0.9175942312201509}",25,0,-64.6501646569381,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
45,False,"{'a': 0.002, 'e': 0.9157608767233256}",20,0,-179.41651432590808,"{0: 7, 1: 5, 2: 4, 3: 2, 4: 2}",0
46,False,"{'a': 0.002, 'e': 0.9139311852712282}",30,17,-36.39874646969254,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
47,False,"{'a': 0.002, 'e': 0.9121051495450904}",30,3,-157.63215884003708,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 3}",1
48,False,"{'a': 0.002, 'e': 0.910282762240767}",30,0,-158.4600967200678,"{0: 15, 1: 6, 2: 6, 3: 2, 4: 1}",0
49,False,"{'a': 0.002, 'e': 0.9084640160687062}",25,0,-59.97635622170122,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
50,False,"{'a': 0.002, 'e': 0.9066489037539209}",20,0,-46.62813909017717,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
51,False,"{'a': 0.002, 'e': 0.9048374180359595}",25,18,-7.7011214853383585,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
52,False,"{'a': 0.002, 'e': 0.9030295516688768}",20,0,-86.09911282806732,"{0: 9, 1: 5, 2: 5, 3: 1, 4: 0}",0
53,False,"{'a': 0.002, 'e': 0.9012252974212047}",20,0,-120.52026704759513,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
54,False,"{'a': 0.002, 'e': 0.899424648075924}",20,0,-143.41697756431242,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
55,False,"{'a': 0.002, 'e': 0.8976275964304349}",20,2,-107.1326320665591,"{0: 9, 1: 2, 2: 3, 3: 4, 4: 0}",1
56,False,"{'a': 0.002, 'e': 0.8958341352965282}",20,0,-53.077927534076025,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
57,False,"{'a': 0.002, 'e': 0.8940442575003572}",20,0,0.24633909456355663,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
58,False,"{'a': 0.002, 'e': 0.8922579558824083}",25,0,-78.19924462045236,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
59,False,"{'a': 0.002, 'e': 0.8904752232974726}",30,0,-195.50607981172772,"{0: 15, 1: 5, 2: 7, 3: 0, 4: 3}",0
60,False,"{'a': 0.002, 'e': 0.8886960526146174}",30,0,-125.31907745568174,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
61,False,"{'a': 0.002, 'e': 0.8869204367171575}",20,0,-125.84650124473767,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
62,False,"{'a': 0.002, 'e': 0.8851483685026271}",25,7,-68.13858223579861,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 0}",1
63,False,"{'a': 0.002, 'e': 0.8833798408827509}",30,0,-281.17057752780977,"{0: 12, 1: 8, 2: 4, 3: 1, 4: 5}",0
64,False,"{'a': 0.002, 'e': 0.8816148467834161}",20,9,-16.168462321044025,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
65,False,"{'a': 0.002, 'e': 0.8798533791446438}",30,0,-75.97390148100286,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
66,False,"{'a': 0.002, 'e': 0.8780954309205613}",25,0,-186.6424372279314,"{0: 16, 1: 2, 2: 1, 3: 3, 4: 3}",0
67,False,"{'a': 0.002, 'e': 0.8763409950793732}",20,2,-109.15149256295004,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 2}",1
68,False,"{'a': 0.002, 'e': 0.874590064603334}",20,0,-104.39782398693913,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
69,False,"{'a': 0.002, 'e': 0.8728426324887193}",20,0,-148.9370409375771,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
70,False,"{'a': 0.002, 'e': 0.8710986917457983}",20,0,-144.62999940691574,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
71,False,"{'a': 0.002, 'e': 0.8693582353988059}",30,0,-108.15263021143224,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
72,False,"{'a': 0.002, 'e': 0.867621256485914}",20,6,-51.150521819318826,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
73,False,"{'a': 0.002, 'e': 0.865887748059205}",20,0,-27.187294379771192,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
74,False,"{'a': 0.002, 'e': 0.8641577031846428}",20,0,-82.82655902931485,"{0: 14, 1: 0, 2: 2, 3: 4, 4: 0}",0
75,False,"{'a': 0.002, 'e': 0.8624311149420455}",20,0,-138.01882009639777,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
76,False,"{'a': 0.002, 'e': 0.8607079764250578}",20,0,-85.14453893444278,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
77,False,"{'a': 0.002, 'e': 0.8589882807411234}",25,0,-77.3359869553438,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
78,False,"{'a': 0.002, 'e': 0.8572720210114575}",20,0,-43.591736835360486,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
79,False,"{'a': 0.002, 'e': 0.8555591903710185}",20,0,-111.49291812258092,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
80,False,"{'a': 0.002, 'e': 0.8538497819684817}",30,0,-296.57829966459775,"{0: 18, 1: 1, 2: 1, 3: 5, 4: 5}",0
81,False,"{'a': 0.002, 'e': 0.8521437889662113}",20,0,-46.15567709008801,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
82,False,"{'a': 0.002, 'e': 0.850441204540233}",20,0,-176.35744952970842,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
83,False,"{'a': 0.002, 'e': 0.8487420218802068}",20,0,-140.31392841491336,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
84,False,"{'a': 0.002, 'e': 0.8470462341893996}",20,0,-88.64108340110845,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
85,False,"{'a': 0.002, 'e': 0.8453538346846587}",20,0,-26.389691152983296,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
86,False,"{'a': 0.002, 'e': 0.8436648165963837}",30,0,-167.96788347854172,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",0
87,False,"{'a': 0.002, 'e': 0.8419791731684999}",20,0,-91.83261918509206,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
88,False,"{'a': 0.002, 'e': 0.8402968976584314}",25,0,-16.171961907378318,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
89,False,"{'a': 0.002, 'e': 0.838617983337074}",20,0,-126.28323338519236,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
90,False,"{'a': 0.002, 'e': 0.8369424234887681}",25,0,-152.48445595224788,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
91,False,"{'a': 0.002, 'e': 0.835270211411272}",20,0,-59.06371268859601,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
92,False,"{'a': 0.002, 'e': 0.8336013404157353}",20,0,-44.87962343596501,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
93,False,"{'a': 0.002, 'e': 0.8319358038266718}",20,0,-43.81266806920968,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
94,False,"{'a': 0.002, 'e': 0.8302735949819326}",20,0,-93.3034369151617,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
95,False,"{'a': 0.002, 'e': 0.8286147072326806}",30,0,-79.2106518055094,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
96,False,"{'a': 0.002, 'e': 0.8269591339433623}",35,0,-123.57712825907329,"{0: 25, 1: 1, 2: 5, 3: 3, 4: 1}",0
97,False,"{'a': 0.002, 'e': 0.8253068684916823}",30,0,-57.719785833806235,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
98,False,"{'a': 0.002, 'e': 0.8236579042685769}",25,0,-60.16415511345524,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
99,False,"{'a': 0.002, 'e': 0.8220122346781865}",30,0,-43.22532721121963,"{0: 19, 1: 8, 2: 3, 3: 0, 4: 0}",0
100,False,"{'a': 0.002, 'e': 0.8203698531378311}",30,0,-92.22423968587565,"{0: 18, 1: 5, 2: 5, 3: 2, 4: 0}",0
101,False,"{'a': 0.002, 'e': 0.8187307530779818}",20,0,-104.31581863761548,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
102,False,"{'a': 0.002, 'e': 0.8170949279422366}",20,0,-131.55946223796357,"{0: 9, 1: 6, 2: 1, 3: 3, 4: 1}",0
103,False,"{'a': 0.002, 'e': 0.8154623711872927}",20,0,-100.125374186109,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
104,False,"{'a': 0.002, 'e': 0.8138330762829207}",30,0,-111.58372709962502,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",0
105,False,"{'a': 0.002, 'e': 0.812207036711939}",20,0,-12.203686939760912,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
106,False,"{'a': 0.002, 'e': 0.8105842459701871}",25,12,-98.51621645234145,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 2}",1
107,False,"{'a': 0.002, 'e': 0.8089646975664998}",20,0,-85.26569684947302,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
108,False,"{'a': 0.002, 'e': 0.8073483850226815}",20,0,-73.18758482773981,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
109,False,"{'a': 0.002, 'e': 0.8057353018734796}",25,0,-42.84145349903431,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
110,False,"{'a': 0.002, 'e': 0.8041254416665596}",35,15,-70.53860101785668,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
111,False,"{'a': 0.002, 'e': 0.8025187979624785}",20,0,-103.45984718062903,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
112,False,"{'a': 0.002, 'e': 0.8009153643346592}",25,0,-104.02486109715616,"{0: 13, 1: 4, 2: 6, 3: 2, 4: 0}",0
113,False,"{'a': 0.002, 'e': 0.7993151343693651}",20,0,-83.92187076482199,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
114,False,"{'a': 0.002, 'e': 0.7977181016656743}",20,0,-96.40432940409205,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
115,False,"{'a': 0.002, 'e': 0.7961242598354538}",20,0,-18.22062268829103,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
116,False,"{'a': 0.002, 'e': 0.794533602503334}",20,0,-31.799358213055992,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
117,False,"{'a': 0.002, 'e': 0.7929461233066837}",20,8,-15.78667449880325,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
118,False,"{'a': 0.002, 'e': 0.7913618158955839}",30,0,-193.30499475428596,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
119,False,"{'a': 0.002, 'e': 0.7897806739328027}",20,0,-46.791496398672855,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
120,False,"{'a': 0.002, 'e': 0.7882026910937704}",30,0,-120.63550994382739,"{0: 17, 1: 4, 2: 8, 3: 0, 4: 1}",0
121,False,"{'a': 0.002, 'e': 0.7866278610665535}",30,14,-40.60112789742974,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 0}",1
122,False,"{'a': 0.002, 'e': 0.7850561775518295}",20,0,-49.12613857479751,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
123,False,"{'a': 0.002, 'e': 0.7834876342628625}",30,0,-135.35731558233257,"{0: 18, 1: 4, 2: 6, 3: 0, 4: 2}",0
124,False,"{'a': 0.002, 'e': 0.7819222249254772}",30,19,-40.22243050924373,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
125,False,"{'a': 0.002, 'e': 0.7803599432780343}",20,0,-79.9938254261227,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
126,False,"{'a': 0.002, 'e': 0.7788007830714049}",20,0,-92.10666232657212,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
127,False,"{'a': 0.002, 'e': 0.7772447380689461}",20,0,-99.03686921890896,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
128,False,"{'a': 0.002, 'e': 0.775691802046476}",20,6,-53.737787696324176,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
129,False,"{'a': 0.002, 'e': 0.7741419687922484}",25,0,-54.57381078837834,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
130,False,"{'a': 0.002, 'e': 0.772595232106928}",25,0,-17.23456773184952,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",1
131,False,"{'a': 0.002, 'e': 0.7710515858035663}",25,0,-192.37273688620348,"{0: 14, 1: 0, 2: 6, 3: 3, 4: 2}",0
132,False,"{'a': 0.002, 'e': 0.7695110237075758}",20,0,-150.13073843980388,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
133,False,"{'a': 0.002, 'e': 0.7679735396567061}",25,0,-83.16699802524444,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
134,False,"{'a': 0.002, 'e': 0.7664391275010192}",25,0,-38.15943335976452,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
135,False,"{'a': 0.002, 'e': 0.764907781102864}",25,0,-112.89285508013226,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
136,False,"{'a': 0.002, 'e': 0.7633794943368531}",25,0,-201.19341108794043,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
137,False,"{'a': 0.002, 'e': 0.7618542610898376}",20,7,-41.348932268125246,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.002, 'e': 0.7603320752608821}",25,0,-113.74280419478502,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
139,False,"{'a': 0.002, 'e': 0.7588129307612413}",30,0,-38.56491099135574,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
140,False,"{'a': 0.002, 'e': 0.7572968215143355}",20,0,-203.97970077785888,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 5}",0
141,False,"{'a': 0.002, 'e': 0.7557837414557255}",20,0,-43.994911365986454,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
142,False,"{'a': 0.002, 'e': 0.754273684533089}",25,0,-128.0050603186686,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
143,False,"{'a': 0.002, 'e': 0.7527666447061963}",20,0,-97.83196631441238,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",1
144,False,"{'a': 0.002, 'e': 0.751262615946886}",30,0,-123.55769695291609,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
145,False,"{'a': 0.002, 'e': 0.7497615922390413}",20,0,-105.83147487824213,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
146,False,"{'a': 0.002, 'e': 0.7482635675785653}",25,3,-102.20128151335837,"{0: 13, 1: 3, 2: 3, 3: 2, 4: 1}",1
147,False,"{'a': 0.002, 'e': 0.7467685359733571}",20,0,-66.6005597735426,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
148,False,"{'a': 0.002, 'e': 0.7452764914432887}",25,0,3.3765188840479965,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
149,False,"{'a': 0.002, 'e': 0.7437874280201796}",20,0,4.347724465774719,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.002, 'e': 0.7423013397477743}",25,19,0.17581344855384806,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.002, 'e': 0.7408182206817179}",20,0,-79.58965778758119,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
152,False,"{'a': 0.002, 'e': 0.7393380648895319}",20,0,-53.97939201937134,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
153,False,"{'a': 0.002, 'e': 0.7378608664505911}",25,0,-117.88694332905195,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
154,False,"{'a': 0.002, 'e': 0.7363866194561001}",25,0,-16.62949443199528,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
155,False,"{'a': 0.002, 'e': 0.7349153180090687}",20,0,-50.29356696687566,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
156,False,"{'a': 0.002, 'e': 0.7334469562242892}",30,0,-100.11959104925388,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
157,False,"{'a': 0.002, 'e': 0.7319815282283126}",25,0,-87.5777289258071,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
158,False,"{'a': 0.002, 'e': 0.7305190281594249}",25,0,-167.9728743210874,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
159,False,"{'a': 0.002, 'e': 0.7290594501676237}",35,8,-102.56370961321265,"{0: 17, 1: 4, 2: 3, 3: 2, 4: 1}",1
160,False,"{'a': 0.002, 'e': 0.7276027884145955}",25,7,-90.74513660438636,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 1}",1
161,False,"{'a': 0.002, 'e': 0.7261490370736909}",20,0,-8.640691969829321,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
162,False,"{'a': 0.002, 'e': 0.7246981903299029}",20,0,-71.97357476303135,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
163,False,"{'a': 0.002, 'e': 0.7232502423798424}",20,0,-93.25587297430218,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
164,False,"{'a': 0.002, 'e': 0.7218051874317158}",20,0,-32.20376268365399,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
165,False,"{'a': 0.002, 'e': 0.7203630197053014}",20,0,-36.75753698692751,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
166,False,"{'a': 0.002, 'e': 0.7189237334319262}",25,0,-80.13672515259678,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
167,False,"{'a': 0.002, 'e': 0.7174873228544433}",20,0,-36.10420157501396,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
168,False,"{'a': 0.002, 'e': 0.7160537822272085}",25,0,-219.47614702831837,"{0: 12, 1: 3, 2: 6, 3: 0, 4: 4}",0
169,False,"{'a': 0.002, 'e': 0.7146231058160573}",20,4,-39.57642436816,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
170,False,"{'a': 0.002, 'e': 0.7131952878982822}",25,6,-52.07216304801972,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
171,False,"{'a': 0.002, 'e': 0.7117703227626097}",30,0,-48.4972396650041,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
172,False,"{'a': 0.002, 'e': 0.7103482047091773}",20,0,-35.296253627912975,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
173,False,"{'a': 0.002, 'e': 0.7089289280495107}",20,0,-86.507160758325,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
174,False,"{'a': 0.002, 'e': 0.7075124871065017}",25,0,-134.80492925215194,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
175,False,"{'a': 0.002, 'e': 0.7060988762143844}",20,0,-72.36029254775985,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
176,False,"{'a': 0.002, 'e': 0.7046880897187134}",30,0,-35.53940613960899,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
177,False,"{'a': 0.002, 'e': 0.7032801219763409}",25,0,-144.17565567897577,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
178,False,"{'a': 0.002, 'e': 0.701874967355394}",30,18,-86.42842746853354,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
179,False,"{'a': 0.002, 'e': 0.7004726202352524}",25,0,-93.53309545538775,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",1
180,False,"{'a': 0.002, 'e': 0.6990730750065257}",20,0,-96.00665726721476,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
181,False,"{'a': 0.002, 'e': 0.697676326071031}",30,0,-127.03334348515499,"{0: 19, 1: 5, 2: 4, 3: 0, 4: 2}",1
182,False,"{'a': 0.002, 'e': 0.696282367841771}",20,0,-49.53221724955302,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
183,False,"{'a': 0.002, 'e': 0.6948911947429106}",25,0,-79.19538479809889,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
184,False,"{'a': 0.002, 'e': 0.6935028012097558}",30,0,-170.02105795848973,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",25,0,-45.01549706662947,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",25,0,-75.55083749631818,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",25,0,-28.1381081830595,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",25,0,-66.69464754165239,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
189,False,"{'a': 0.002, 'e': 0.686602333042301}",25,3,3.529881281138275,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",25,0,-186.22689256892752,"{0: 12, 1: 3, 2: 5, 3: 3, 4: 2}",0
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",25,0,-25.29944326043621,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",1
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",25,10,-8.342552982241678,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-35.42714416739271,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",20,4,-22.002863078162708,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 0}",1
195,False,"{'a': 0.002, 'e': 0.678412343264104}",30,0,-131.89130622833807,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",25,0,-34.81371260705584,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
197,False,"{'a': 0.002, 'e': 0.675704113960626}",20,0,-187.65828972803354,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 4}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",20,0,-74.6468373374134,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",25,3,-40.82078993416956,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 1}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",25,6,-43.45350149104997,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",25,0,-138.23481969596645,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",25,0,-88.29104779672004,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",25,15,-3.6785495379116524,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",30,0,-146.5925661906527,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 3}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",35,20,-9.713230126586263,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",35,4,-150.20900696293907,"{0: 14, 1: 7, 2: 8, 3: 1, 4: 1}",1
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,5,-63.3932189262364,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 1}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",20,16,5.778235629698116,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.002, 'e': 0.659680270484389}",20,0,-28.87476669870708,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",20,7,-31.539192162521857,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,0,-38.11522180611848,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",30,0,-185.7854383610137,"{0: 20, 1: 1, 2: 3, 3: 3, 4: 3}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",25,0,-97.0592226950758,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",20,0,-83.90951942706084,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",25,5,-15.515170940354114,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",20,0,-43.48457009769607,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,6,-27.352360013359753,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",25,18,14.05282025937478,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",25,0,-111.36627350595346,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",30,0,-86.53512723736583,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",20,10,6.057762843923554,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",30,4,-145.89924673185314,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 3}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",35,0,-115.15230073570066,"{0: 25, 1: 1, 2: 6, 3: 2, 4: 1}",0
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",25,0,-135.30237851000336,"{0: 15, 1: 0, 2: 7, 3: 2, 4: 1}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",25,16,-5.0706146671089005,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,0,-29.153275497460736,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
